a,b,c,x,y,z
1.0,0.3,1.888496697066566,0.3,1.888496697066566,85.0
1.0,0.3,1.910474983415576,0.3,1.910474983415576,84.0
1.0,0.3,1.932709052616412,0.3,1.932709052616412,83.0
1.0,0.3,1.9552018814647267,0.3,1.9552018814647267,83.0
1.0,0.3,1.9779564814000636,0.3,1.9779564814000636,82.0
1.0,0.3,2.0009758989090365,0.3,2.0009758989090365,81.0
1.0,0.3,2.024263215933208,0.3,2.024263215933208,80.0
1.0,0.3,2.0478215502817165,0.3,2.0478215502817165,79.0
1.0,0.3,2.071654056048698,0.3,2.071654056048698,79.0
1.0,0.3,2.095763924035574,0.3,2.095763924035574,78.0
1.0,0.3,2.120154382178247,0.3,2.120154382178247,77.0
1.0,0.3,2.1448286959792733,0.3,2.1448286959792733,77.0
1.0,0.3,2.169790168945061,0.3,2.169790168945061,77.0
1.0,0.3,2.1950421430281586,0.3,2.1950421430281586,76.0
1.0,0.3,2.2205879990746924,0.3,2.2205879990746924,75.0
1.0,0.3,2.2464311572770064,0.3,2.2464311572770064,75.0
1.0,0.3,2.272575077631574,0.3,2.272575077631574,74.0
1.0,0.3,2.299023260402237,0.3,2.299023260402237,73.0
1.0,0.3,2.325779246588838,0.3,2.325779246588838,6.0
1.0,0.3,2.3528466184013035,0.3,2.3528466184013035,72.0
1.0,0.3,2.380228999739247,0.3,2.380228999739247,72.0
1.0,0.3,2.4079300566771527,0.3,2.4079300566771527,71.0
1.0,0.3,2.4359534979552038,0.3,2.4359534979552038,70.0
1.0,0.3,2.4643030754758275,0.3,2.4643030754758275,70.0
1.0,0.3,2.4929825848060174,0.3,2.4929825848060174,69.0
1.0,0.3,2.521995865685497,0.3,2.521995865685497,69.0
1.0,0.3,2.5513468025408037,0.3,2.5513468025408037,68.0
1.0,0.3,2.581039325005351,0.3,2.581039325005351,68.0
1.0,0.3,2.611077408445548,0.3,2.611077408445548,67.0
1.0,0.3,2.641465074493038,0.3,2.641465074493038,67.0
1.0,0.3,2.672206391583132,0.3,2.672206391583132,66.0
1.0,0.3,2.703305475499506,0.3,2.703305475499506,66.0
1.0,0.3,2.7347664899252466,0.3,2.7347664899252466,65.0
1.0,0.3,2.7665936470002976,0.3,2.7665936470002976,65.0
1.0,0.3,2.798791207885405,0.3,2.798791207885405,64.0
1.0,0.3,2.831363483332614,0.3,2.831363483332614,64.0
1.0,0.3,2.864314834262417,0.3,2.864314834262417,63.0
1.0,0.3,2.897649672347611,0.3,2.897649672347611,63.0
1.0,0.3,2.9313724606039493,0.3,2.9313724606039493,62.0
1.0,0.3,2.9654877139876747,0.3,2.9654877139876747,62.0
1.0,0.3,3.0,0.3,3.0,61.0
1.0,0.30349139392986213,0.3,0.30349139392986213,0.3,178.0
1.0,0.30349139392986213,0.30349139392986213,0.30349139392986213,0.30349139392986213,179.0
1.0,0.30349139392986213,0.30702342063163596,0.30349139392986213,0.30702342063163596,179.0
